"id","home","work","commute","mean_calls","std_calls"
6522,360610181003000,360610015021008,567,64,57
6523,360470564002000,360810567003003,67,38,20
6524,360850122002007,360050085003002,0,75,68
6525,360470122001000,360470100004001,18,45,6
6526,360470092001001,360470365011000,52,84,99
6527,360810099001002,360470201001001,3,23,4
6528,360811579024007,360050144004000,0,42,10
6529,360050302005001,360050205012001,2,85,72
6530,360810582001006,360810840002005,0,9,11
6531,360470910002000,360610157002001,0,88,49
6532,360810687001000,360470065005001,18,37,45
6533,360810619002003,360470535004003,1,29,65
6534,360850251001030,360470598002001,0,98,40
6535,360610225001005,360470423001005,38,65,75
6536,360610211003000,360470229003001,90,77,51
6537,360050211004001,360610042001001,9,39,78
6538,360470157001000,360610088006001,83,70,83
6539,360610072005000,360610087004000,505,56,2
6540,360810998014000,360811341002011,121,94,87
6541,360850291035005,360610152006006,0,60,53
6542,360050267021001,360610068006000,2,42,22
6543,360810153002001,360050093006036,23,86,90
6544,360810745001006,360810492001009,23,14,70
6545,360470325002000,360810016002002,27,6,51
6546,360470510022000,360610026022002,58,4,20
6547,360610136005003,360610144014000,257,86,2
6548,360050451012004,360470756001003,2,72,56
6549,360470417002001,360610223012002,8,15,85
6550,360850074001005,360810103004001,3,100,80
6551,360610135002004,360050390001001,50,28,70
6552,360470472003003,360470592003000,76,10,26
6553,360471128002003,360610230001001,2,67,52
6554,360470168001000,360050181011002,0,54,15
6555,360810178002002,360470860001001,0,32,20
6556,360610181006000,360810043002002,67,93,35
6557,360610088004001,360610160022000,47,93,74
6558,360470058002001,360810892002016,23,83,62
6559,360810251003001,360810138002004,36,45,90
6560,360610150021002,360810737002005,132,95,22
6561,360470498002000,360610224003001,4,59,24
6562,360810400002008,360810517001011,0,85,73
6563,360810697024007,360470250002004,52,2,39
6564,360470428003003,360810014001000,67,16,58
6565,360050164001012,360050462026000,28,41,20
6566,360470165001001,360470626001000,52,93,99
6567,360810115001003,360610131001005,11,51,81
6568,360471176022001,360810086001010,3,1,3
6569,360050173004000,360050069003001,0,46,96
6570,360610225005001,360050227011001,12,8,3
6571,360470140002007,360810479003005,120,92,89
6572,360470908001014,360610041001001,5,50,34
6573,360810803011001,360810585003007,0,36,72
6574,360850112021027,360610129002006,14,7,86
6575,360610044002000,360470258001002,27,50,56
6576,360470096004001,360610154005000,38,81,2
6577,360470538002002,360610220005000,19,21,72
6578,360470389001000,360470478001000,49,32,52
6579,360610008002000,360050359001005,148,79,86
6580,360050183011000,360810365002001,77,88,82
6581,360470460002000,360850226004007,751,44,77
6582,360050266023003,360610136004000,4,96,39
6583,360470572001001,360810357002003,0,49,36
6584,360810916013012,360470165004001,8,12,76
6585,360470415002002,360810663002002,5,30,75
6586,360610142001000,360810769012001,233,78,79
6587,360050185003000,360850009002001,5,59,42
6588,360050413005000,360470063002003,10,54,53
6589,360610201023000,360470798022003,9,88,8
6590,360810172001007,360050350002007,0,14,38
6591,360470241002000,360610112032001,145,18,75
6592,360471006002001,360470393001000,1,83,36
6593,360470511003002,360470094001000,0,6,51
6594,360050070001000,360610247003000,0,31,7
6595,360610247005002,360470501001001,11,59,34
6596,360610121005000,360810119002002,424,41,29
6597,360810112001003,360470315001001,19,50,92
6598,360810059001000,360470275002000,49,52,59
6599,360810561001000,360810155001001,14,55,47
6600,360471134003002,360610042001001,564,78,59
6601,360470102003000,360810507002005,15,44,15
6602,360810472002004,360050158001001,0,22,99
6603,360470856001000,360050338004003,6,31,4
6604,360470760002001,360050403032000,17,26,26
6605,360610174012001,360470764003003,51,21,38
6606,360050293022002,360050274023005,8,14,71
6607,360850128061001,360050462013003,0,20,26
6608,360610059003000,360470820003000,149,51,66
6609,360050237032000,360050462019000,2,69,25
6610,360850147002016,360470182002002,2,47,60
6611,360610183004001,360610243023000,115,8,2
6612,360470692002000,360470157003001,0,17,12
6613,360850125002001,360610220002000,10,47,82
6614,360470257001000,360470476003001,2,90,24
6615,360470300002003,360810582002009,31,83,29
6616,360850226004006,360470600004002,40,77,16
6617,360850170051011,360470832001001,0,47,1
6618,360610002012000,360470762002000,47,2,27
6619,360810942011009,360810797013000,5,69,43
6620,360610054003000,360470249002000,751,2,80
6621,360810664006006,360471208001004,0,72,74
6622,360470958002005,360811193002002,12,8,19
6623,360610210003000,360050386002007,0,65,3
6624,360810253021000,360810083002000,33,97,32
6625,360610265003000,360470575002001,9,98,52
6626,360850125001004,360470794001006,28,52,71
6627,360810184011003,360050194001017,0,25,61
6628,360610234002001,360050224011002,29,72,90
6629,360050093003000,360470658001002,4,49,22
6630,360610236004001,360050147011001,51,64,76
6631,360610213034001,360470736003000,10,40,32
6632,360050218003001,360050193001002,23,99,21
6633,360470038001000,360050050011001,1,61,15
6634,360470284002002,360610030012002,149,76,22
6635,360050211003001,360810616021006,16,76,38
6636,360470822003000,360470250001007,240,5,15
6637,360050228002001,360610136004000,213,43,4
6638,360810269011002,360811551021002,124,2,98
6639,360810008001004,360610179004001,1,89,10
6640,360470236002001,360810991002002,30,86,26
6641,360470549002000,360470646002000,2,25,20
6642,360470864002005,360610157003000,3,17,19
6643,360810555002001,360610002024000,112,39,68
6644,360470593001006,360810291004006,53,9,66
6645,360810479003001,360610179005001,55,83,85
6646,360810075002000,360810309024002,231,69,38
6647,360471132002005,360810062022003,3,23,29
6648,360470336001004,360470249003000,2,59,65
6649,360471200002006,360050206012003,0,64,90
6650,360610071002000,360470009001005,296,26,74
6651,360810934012002,360811241003007,33,80,80
6652,360810007004038,360810138002004,0,30,97
6653,360470217001001,360470159005001,12,7,78
6654,360610171003001,360470500002002,124,68,76
6655,360050350002007,360470527005005,9,65,37
6656,360810161002000,360470377004000,19,62,34
6657,360610132005000,360470431002001,10,64,74
6658,360050250001003,360810641011000,13,78,37
6659,360470519002006,360810437011003,18,79,13
6660,360810916012000,360610201011000,0,8,28
6661,360470043002000,360471188001001,21,46,82
6662,360850050001002,360050020002003,0,1,95
6663,360810270001007,360810991004014,0,26,95
6664,360470440002002,360470235002001,0,62,63
6665,360050218003003,360470688001002,23,61,46
6666,360810613013005,360610192003000,13,93,4
6667,360610015021003,360810779051010,417,90,71
6668,360050041002001,360810942031008,19,12,35
6669,360050177011002,360850170112002,8,75,57
6670,360050064001002,360470077003006,6,7,12
6671,360811155001008,360470846001000,4,60,2
6672,360470259021000,360610091002001,23,86,42
6673,360610124002000,360610201022000,124,13,83
6674,360610317032000,360050264002006,79,13,79
6675,360470326003002,360470145002001,0,43,46
6676,360610082001008,360050286001005,261,90,94
6677,360610059004000,360470938002001,306,42,90
6678,360610079002000,360470569002007,40,51,1
6679,360050028003001,360050135003000,3,69,20
6680,360610223021000,360470248001000,172,4,13
6681,360470084002002,360050253002003,58,60,34
6682,360610083002002,360470840001003,184,43,5
6683,360610136002000,360850156012009,128,25,4
6684,360050336005000,360050411001001,0,41,92
6685,360810695002003,360470116001000,14,15,64
6686,360810739005000,360610156011000,180,75,19
6687,360610165002000,360610247001003,219,16,29
6688,360610116001003,360610039001014,453,43,63
6689,360610158021002,360470301003005,12,60,73
6690,360810601002002,360470401002000,28,21,49
6691,360610241002000,360470340002002,27,52,81
6692,360470610022005,360470174002002,6,6,44
6693,360050062003000,360810272001003,0,13,41
6694,360050426004001,360470752001005,0,37,62
6695,360610238011001,360470007003003,4,46,85
6696,360810110001002,360050332013001,8,12,91
6697,360610089002000,360470329004000,350,1,39
6698,360610138006000,360610110004000,75,77,68
6699,360610169002000,360610277001003,189,10,21
6700,360610195004000,360810679003008,378,58,46
6701,360470212002000,360811227015000,46,7,77
6702,360470261002001,360050089001002,15,81,87
6703,360610022021001,360470199004000,111,47,72
6704,360050195002002,360470870002003,143,11,51
6705,360050273001004,360470339002002,19,65,91
6706,360610175004001,360470132002000,223,59,50
6707,360850208012000,360470874011000,0,85,97
6708,360610054001002,360470732001004,3014,43,69
6709,360470890002000,360610237001000,3,96,2
6710,360050336001004,360810169002018,8,70,35
6711,360810289003001,360810472003001,53,43,41
6712,360810907001005,360850067002000,1,51,59
6713,360470518003002,360050129011006,60,40,33
6714,360610265005001,360610059002001,38,39,39
6715,360810520001007,360050411003000,0,72,89
6716,360471188001000,360050274023000,20,68,63
6717,360470438002000,360470134003000,10,78,74
6718,360810155002002,360470084002001,215,39,89
6719,360470275001001,360811099001004,4,42,18
6720,360610317032000,360610006005002,79,34,81
6721,360470501002001,360470497001004,8,65,60
6722,360470301003004,360850021001007,8,39,50
6723,360810757023001,360810329001006,80,15,80
6724,360850277021004,360050424002001,14,98,20
6725,360811621002006,360610041001002,3,95,82
6726,360850029001006,360610038006000,3,60,50
6727,360470062002000,360610144024003,147,45,15
6728,360471116001003,360610135001010,9,19,31
6729,360050217001002,360810294002008,76,28,80
6730,360810511001001,360470155002001,1,59,38
6731,360470900004001,360050287001003,0,70,35
6732,360810306001003,360470101001005,55,14,10
6733,360610133005000,360050431008001,150,72,53
6734,360850138002017,360850105003000,1,3,73
6735,360470888003000,360610130002001,1,42,6
6736,360470005011000,360810682001000,134,45,16
6737,360470119001022,360810142012005,78,49,63
6738,360810330003009,360470354003000,0,35,90
6739,360810204002007,360610291004001,0,22,82
6740,360471522003008,360850291022005,66,39,75
6741,360810468002004,360850141001007,6,66,35
6742,360610253003000,360810111002006,14,27,75
6743,360470281002000,360470305002001,2,85,75
6744,360470550001002,360610037002000,45,66,28
6745,360610075002002,360470077004001,42,16,2
6746,360050245023000,360470297003000,29,23,31
6747,360610177003000,360470194001000,72,82,83
6748,360470399002003,360470744001001,1,59,22
6749,360470838002000,360050224043002,0,41,58
6750,360610106022000,360470381002000,17,26,61
6751,360471132001004,360470504003005,4,86,84
6752,360811203002004,360810032001010,6,29,42
6753,360470402002001,360050407023001,27,17,49
6754,360610013001016,360470299002001,116,62,96
6755,360470182002003,360470290002001,1,38,11
6756,360470832002001,360470347001001,0,17,8
6757,360610164003000,360850047001001,0,7,73
6758,360471018001007,360610067001002,0,96,76
6759,360471078003000,360850134001021,0,98,98
6760,360810723001000,360850146071007,17,99,51
6761,360810065021000,360050072002000,84,96,38
6762,360810626001001,360810697011001,0,69,61
6763,360610171001000,360850208033011,171,12,58
6764,360610283002000,360050429023000,66,48,63
6765,360470005021000,360050171001000,57,23,41
6766,360610164002000,360610094001002,59,79,9
6767,360470495003002,360810117003000,48,74,63
6768,360610082002002,360470421001001,141,63,11
6769,360470560003001,360470636001001,78,14,21
6770,360810054002004,360470584002005,0,38,35
6771,360050415005000,360610245004001,2,42,7
6772,360471196004001,360050157003005,5,35,52
6773,360470546003001,360050072001003,51,42,92
6774,360050074002002,360471170002004,0,64,48
6775,360470858001000,360811377002002,15,11,74
6776,360610078003000,360610114011000,48,5,65
6777,360050408003001,360810475002010,1,92,22
6778,360810621003003,360470690002000,34,77,68
6779,360610196003003,360810455003000,16,73,92
6780,360850231001016,360810845002000,78,71,16
6781,360810358002012,360610279003001,10,24,62
6782,360811529024005,360810845001000,1,86,87
6783,360850138002002,360610146021001,1,84,24
6784,360810376003005,360470774002005,0,16,98
6785,360811191002002,360470106001000,8,40,1
6786,360050273001003,360810404002002,8,58,11
6787,360610007001003,360470315002001,521,1,39
6788,360610020001000,360470300002005,16,27,55
6789,360850170072001,360850156012009,2,43,17
6790,360471198002002,360470427002000,18,1,43
6791,360610154002000,360850303012015,82,21,99
6792,360810100001000,360050330003000,1,4,1
6793,360470262001002,360470197003001,4,87,44
6794,360610136001000,360050078002008,129,59,26
6795,360470790002000,360470022001000,2,52,40
6796,360470165002000,360811265002004,33,82,88
6797,360470616001011,360610242002003,0,73,68
6798,360610151003001,360050213022003,48,53,27
6799,360470179002001,360610007001002,2,84,34
6800,360610218001001,360610173004000,90,7,3
6801,360610317042000,360810560001006,228,53,71
6802,360811039004000,360050098001001,0,34,46
6803,360610273003000,360810646002001,67,99,15
6804,360810407003000,360811185002002,14,25,15
6805,360610075002001,360050420003002,7,5,83
6806,360850128051000,360610174012000,10,60,24
6807,360810283005001,360470563003000,93,41,68
6808,360610172004002,360610044005005,89,78,42
6809,360610239002001,360610134001000,4,7,63
6810,360470998001002,360050300005001,0,75,61
6811,360050077001004,360810415001004,0,16,65
6812,360811567001012,360610174021002,770,43,32
6813,360050184002005,360810104001001,0,8,18
6814,360470349001000,360850040006008,22,72,14
6815,360470167002000,360810660001001,32,21,15
6816,360811017004002,360810415002001,2,33,60
6817,360610116001003,360050408004000,453,11,21
6818,360470092001001,360470241002002,52,29,73
6819,360050205011008,360470070001006,8,57,16
6820,360471188002001,360050166001004,62,49,96
6821,360050223003000,360810181013003,0,34,72
6822,360050181022001,360050383023001,3,44,58
6823,360810857002001,360810803021014,87,96,62
6824,360610265002008,360050217002000,5,67,91
6825,360810379001001,360810140001005,3,3,4
6826,360471182021000,360850170092014,0,14,79
6827,360610127003000,360470112001000,282,3,3
6828,360850277042000,360610146014000,22,73,77
6829,360050145004000,360050028002000,131,59,75
6830,360470652001007,360470420001001,0,46,57
6831,360470900003001,360470826003003,11,76,51
6832,360810327002001,360610194001000,15,91,38
6833,360610283004000,360470247002003,28,13,68
6834,360810925001008,360470534001000,50,68,22
6835,360470440003002,360470452001002,72,70,53
6836,360470301001000,360050257001001,8,30,76
6837,360610182005004,360470366003003,0,68,64
6838,360610263002001,360610193001001,27,10,95
6839,360810769021000,360610022021001,38,11,28
6840,360050414003003,360470520001003,2,19,3
6841,360470425001000,360810551003001,0,35,84
6842,360470401003003,360050379005000,9,67,21
6843,360810384002009,360810540001001,0,26,84
6844,360610201024001,360470730001005,6,50,27
